title,area_code,r_spotId,date,avgTemp,highTemp,lowTemp,rainProb,weather,predict
동문재래시장,11,83.0,2023-11-19,14.5,18,11,10,1,1018.366
동문재래시장,11,83.0,2023-11-18,10.958333333333334,13,8,60,4,1016.0743
동문재래시장,11,83.0,2023-11-20,14.5,17,12,0,1,961.19
서귀포매일올레시장,5,156.0,2023-11-18,11.75,15,9,60,4,958.5063
동문재래시장,11,83.0,2023-11-23,14.5,17,12,40,4,949.729
동문재래시장,11,83.0,2023-11-21,14.5,19,10,0,1,943.70386
동문재래시장,11,83.0,2023-11-24,11.5,13,10,40,4,931.1037
동문재래시장,11,83.0,2023-11-17,10.833333333333334,13,8,60,4,930.15546
동문재래시장,11,83.0,2023-11-15,13.307692307692308,16,11,30,4,918.441
동문재래시장,11,83.0,2023-11-16,13.291666666666666,17,11,75,4,881.3697
서귀포매일올레시장,5,156.0,2023-11-19,14.5,18,11,10,1,869.99225
서귀포매일올레시장,5,156.0,2023-11-17,11.958333333333334,15,10,60,4,863.69946
서귀포매일올레시장,5,156.0,2023-11-24,11.5,13,10,40,4,861.09595
서귀포매일올레시장,5,156.0,2023-11-21,14.5,19,10,0,1,852.9188
서귀포매일올레시장,5,156.0,2023-11-15,15.307692307692308,18,13,30,4,852.69104
서귀포매일올레시장,5,156.0,2023-11-20,14.5,17,12,0,1,836.11395
서귀포매일올레시장,5,156.0,2023-11-23,14.5,17,12,40,4,835.00806
서귀포매일올레시장,5,156.0,2023-11-16,15.333333333333334,19,13,66,4,833.1162
성산일출봉,2,177.0,2023-11-19,13.0,18,8,10,1,720.2922
함덕해수욕장,8,458.0,2023-11-19,14.5,18,11,10,1,717.96155
새별오름,7,149.0,2023-11-19,14.5,18,11,10,1,714.86304
아르떼뮤지엄제주,7,228.0,2023-11-18,10.916666666666666,13,8,60,4,685.90894
새별오름,7,149.0,2023-11-21,14.5,19,10,0,1,671.34064
새별오름,7,149.0,2023-11-20,14.5,17,12,0,1,661.5548
협재해수욕장,10,464.0,2023-11-19,14.0,17,11,10,1,631.0906
함덕해수욕장,8,458.0,2023-11-20,14.5,17,12,0,1,596.2898
새별오름,7,149.0,2023-11-23,14.5,17,12,40,4,591.9616
함덕해수욕장,8,458.0,2023-11-21,14.5,19,10,0,1,589.4648
성산일출봉,2,177.0,2023-11-21,13.5,18,9,0,1,584.9493
성산일출봉,2,177.0,2023-11-20,13.5,17,10,0,1,584.2017
협재해수욕장,10,464.0,2023-11-20,14.0,16,12,0,1,566.39484
새별오름,7,149.0,2023-11-24,11.5,13,10,40,4,557.4438
협재해수욕장,10,464.0,2023-11-21,14.5,17,12,0,1,555.2371
새별오름,7,149.0,2023-11-15,12.461538461538462,15,10,30,4,543.88837
성산일출봉,2,177.0,2023-11-24,10.5,13,8,40,4,527.081
함덕해수욕장,8,458.0,2023-11-15,12.384615384615383,14,10,30,4,524.5931
성산일출봉,2,177.0,2023-11-15,12.923076923076923,15,11,30,4,523.55096
성산일출봉,2,177.0,2023-11-23,14.0,17,11,40,4,522.41327
함덕해수욕장,8,458.0,2023-11-23,14.5,17,12,40,4,522.0167
새별오름,7,149.0,2023-11-18,10.916666666666666,13,8,60,4,521.9356
성산일출봉,2,177.0,2023-11-18,11.416666666666666,14,9,60,4,518.0501
새별오름,7,149.0,2023-11-17,10.083333333333334,12,8,60,4,515.3773
새별오름,7,149.0,2023-11-16,12.583333333333334,16,10,73,4,509.8018
성산일출봉,2,177.0,2023-11-17,10.583333333333334,13,8,60,4,502.22656
성산일출봉,2,177.0,2023-11-16,13.083333333333334,17,10,60,4,497.5589
함덕해수욕장,8,458.0,2023-11-16,12.958333333333334,16,11,72,4,497.50116
협재해수욕장,10,464.0,2023-11-23,15.0,17,13,40,4,469.9055
함덕해수욕장,8,458.0,2023-11-18,10.958333333333334,12,8,60,4,465.50217
함덕해수욕장,8,458.0,2023-11-24,11.5,13,10,40,4,464.61215
협재해수욕장,10,464.0,2023-11-15,12.23076923076923,15,9,30,4,462.37985
함덕해수욕장,8,458.0,2023-11-17,10.666666666666666,13,8,60,4,460.45264
협재해수욕장,10,464.0,2023-11-24,11.5,13,10,40,4,431.1449
협재해수욕장,10,464.0,2023-11-18,10.708333333333334,12,8,60,4,422.04495
섭지코지,2,172.0,2023-11-19,13.0,18,8,10,1,420.2984
한라산둘레길사려니숲길,8,444.0,2023-11-19,14.5,18,11,10,1,417.85474
협재해수욕장,10,464.0,2023-11-17,10.916666666666666,12,9,60,4,412.1682
협재해수욕장,10,464.0,2023-11-16,12.458333333333334,16,9,68,4,409.21622
섭지코지,2,172.0,2023-11-21,13.5,18,9,0,1,388.8129
이호테우해변,11,298.0,2023-11-19,14.5,18,11,10,1,387.6673
섭지코지,2,172.0,2023-11-20,13.5,17,10,0,1,385.0518
아르떼뮤지엄제주,7,228.0,2023-11-17,10.083333333333334,12,8,60,4,379.70657
오설록티뮤지엄,3,256.0,2023-11-18,10.791666666666666,13,8,60,4,377.65256
오설록티뮤지엄,3,256.0,2023-11-19,14.5,18,11,10,1,376.97403
아르떼뮤지엄제주,7,228.0,2023-11-24,11.5,13,10,40,4,376.96286
아르떼뮤지엄제주,7,228.0,2023-11-23,14.5,17,12,40,4,373.52
한라산둘레길사려니숲길,8,444.0,2023-11-21,14.5,19,10,0,1,370.71857
한라산둘레길사려니숲길,8,444.0,2023-11-20,14.5,17,12,0,1,370.4995
한라산둘레길사려니숲길,8,444.0,2023-11-18,10.958333333333334,12,8,60,4,370.30423
아르떼뮤지엄제주,7,228.0,2023-11-16,12.583333333333334,16,10,73,4,368.05008
산굼부리,8,133.0,2023-11-19,14.5,18,11,10,1,364.58563
섭지코지,2,172.0,2023-11-18,11.416666666666666,14,9,60,4,364.17606
이호테우해변,11,298.0,2023-11-20,14.5,17,12,0,1,362.84634
오설록티뮤지엄,3,256.0,2023-11-21,14.5,19,10,0,1,362.1609
오설록티뮤지엄,3,256.0,2023-11-20,14.5,17,12,0,1,361.94183
오설록티뮤지엄,3,256.0,2023-11-24,11.5,13,10,40,4,357.08597
아르떼뮤지엄제주,7,228.0,2023-11-15,12.461538461538462,15,10,30,4,355.0703
오설록티뮤지엄,3,256.0,2023-11-15,13.23076923076923,16,11,30,4,354.6317
섭지코지,2,172.0,2023-11-15,12.923076923076923,15,11,30,4,354.5065
이호테우해변,11,298.0,2023-11-21,14.5,19,10,0,1,353.9321
섭지코지,2,172.0,2023-11-23,14.0,17,11,40,4,353.36896
오설록티뮤지엄,3,256.0,2023-11-17,10.75,13,9,60,4,352.89124
섭지코지,2,172.0,2023-11-16,13.083333333333334,17,10,60,4,352.4207
한라산둘레길사려니숲길,8,444.0,2023-11-15,12.384615384615383,14,10,30,4,345.1489
섭지코지,2,172.0,2023-11-24,10.5,13,8,40,4,345.02426
산굼부리,8,133.0,2023-11-20,14.5,17,12,0,1,344.39304
섭지코지,2,172.0,2023-11-17,10.583333333333334,13,8,60,4,344.076
한라산둘레길사려니숲길,8,444.0,2023-11-23,14.5,17,12,40,4,344.01135
금오름,10,45.0,2023-11-19,14.0,17,11,10,1,343.407
한라산둘레길사려니숲길,8,444.0,2023-11-24,11.5,13,10,40,4,342.41302
한라산둘레길사려니숲길,8,444.0,2023-11-17,10.666666666666666,13,8,60,4,341.46475
오설록티뮤지엄,3,256.0,2023-11-23,14.5,17,12,40,4,341.07516
산굼부리,8,133.0,2023-11-21,14.5,19,10,0,1,341.0464
한라산둘레길사려니숲길,8,444.0,2023-11-16,12.958333333333334,16,11,72,4,333.92343
오설록티뮤지엄,3,256.0,2023-11-16,13.5,17,12,64,4,327.6194
비자림,6,124.0,2023-11-19,13.0,18,8,10,1,326.976
이호테우해변,11,298.0,2023-11-15,13.307692307692308,16,11,30,4,326.7708
곽지해수욕장,7,27.0,2023-11-19,14.5,18,11,10,1,324.2584
이호테우해변,11,298.0,2023-11-23,14.5,17,12,40,4,322.72827
아르떼뮤지엄제주,7,228.0,2023-11-19,14.5,18,11,10,1,314.23706
곽지해수욕장,7,27.0,2023-11-21,14.5,19,10,0,1,313.74527
아르떼뮤지엄제주,7,228.0,2023-11-20,14.5,17,12,0,1,309.9357
산굼부리,8,133.0,2023-11-23,14.5,17,12,40,4,301.0395
아르떼뮤지엄제주,7,228.0,2023-11-21,14.5,19,10,0,1,297.5772
비자림,6,124.0,2023-11-20,13.5,17,10,0,1,296.28134
비자림,6,124.0,2023-11-21,13.5,18,9,0,1,294.16315
성산포종합여객터미널,2,180.0,2023-11-20,13.5,17,10,0,1,293.7121
이호테우해변,11,298.0,2023-11-24,11.5,13,10,40,4,293.3249
카멜리아힐,3,407.0,2023-11-19,14.5,18,11,10,1,292.02875
성산포종합여객터미널,2,180.0,2023-11-21,13.5,18,9,0,1,287.6868
비자림,6,124.0,2023-11-23,14.0,17,11,40,4,286.61365
곽지해수욕장,7,27.0,2023-11-20,14.5,17,12,0,1,286.58237
주상절리대,5,382.0,2023-11-19,14.5,18,11,10,1,282.94864
성산포종합여객터미널,2,180.0,2023-11-19,13.0,18,8,10,1,282.0846
금오름,10,45.0,2023-11-20,14.0,16,12,0,1,279.45297
금오름,10,45.0,2023-11-21,14.5,17,12,0,1,278.8401
쇠소깍,5,199.0,2023-11-19,14.5,18,11,10,1,276.16034
카멜리아힐,3,407.0,2023-11-21,14.5,19,10,0,1,275.7825
카멜리아힐,3,407.0,2023-11-20,14.5,17,12,0,1,275.72723
산굼부리,8,133.0,2023-11-15,12.384615384615383,14,10,30,4,275.60812
산굼부리,8,133.0,2023-11-16,12.958333333333334,16,11,72,4,273.10413
카멜리아힐,3,407.0,2023-11-24,11.5,13,10,40,4,264.0309
신창풍차해안도로,9,217.0,2023-11-19,14.0,17,11,10,1,262.53888
주상절리대,5,382.0,2023-11-21,14.5,19,10,0,1,262.22528
용머리해안,3,270.0,2023-11-20,14.5,17,12,0,1,262.06366
주상절리대,5,382.0,2023-11-20,14.5,17,12,0,1,262.0062
이호테우해변,11,298.0,2023-11-18,10.958333333333334,13,8,60,4,261.42078
쇠소깍,5,199.0,2023-11-21,14.5,19,10,0,1,260.9441
쇠소깍,5,199.0,2023-11-20,14.5,17,12,0,1,260.72504
용머리해안,3,270.0,2023-11-21,14.5,19,10,0,1,260.7075
산굼부리,8,133.0,2023-11-18,10.958333333333334,12,8,60,4,260.63113
용머리해안,3,270.0,2023-11-19,14.5,18,11,10,1,259.1704
카멜리아힐,3,407.0,2023-11-18,10.791666666666666,13,8,60,4,258.61972
카멜리아힐,3,407.0,2023-11-15,13.23076923076923,16,11,30,4,257.48676
산굼부리,8,133.0,2023-11-17,10.666666666666666,13,8,60,4,256.75674
비자림,6,124.0,2023-11-24,10.5,13,8,40,4,255.69531
카멜리아힐,3,407.0,2023-11-17,10.75,13,9,60,4,254.7452
비자림,6,124.0,2023-11-15,12.0,15,9,30,4,254.04662
산굼부리,8,133.0,2023-11-24,11.5,13,10,40,4,253.90877
비자림,6,124.0,2023-11-18,10.25,13,7,60,4,252.25595
곽지해수욕장,7,27.0,2023-11-23,14.5,17,12,40,4,250.67447
이호테우해변,11,298.0,2023-11-16,13.291666666666666,17,11,75,4,247.40738
이호테우해변,11,298.0,2023-11-17,10.833333333333334,13,8,60,4,246.757
곽지해수욕장,7,27.0,2023-11-15,12.461538461538462,15,10,30,4,244.56691
용두암,11,268.0,2023-11-19,14.5,18,11,10,1,243.98238
신창풍차해안도로,9,217.0,2023-11-20,14.0,16,12,0,1,243.7646
주상절리대,5,382.0,2023-11-15,15.307692307692308,18,13,30,4,243.47905
카멜리아힐,3,407.0,2023-11-23,14.5,17,12,40,4,243.47162
신창풍차해안도로,9,217.0,2023-11-21,14.5,17,12,0,1,243.15172
아쿠아플라넷제주,2,231.0,2023-11-23,14.0,17,11,40,4,242.11916
천지연폭포,5,400.0,2023-11-19,14.5,18,11,10,1,240.22725
아쿠아플라넷제주,2,231.0,2023-11-24,10.5,13,8,40,4,237.17029
아쿠아플라넷제주,2,231.0,2023-11-17,10.583333333333334,13,8,60,4,236.22202
비자림,6,124.0,2023-11-16,11.958333333333334,17,8,62,4,235.68138
아쿠아플라넷제주,2,231.0,2023-11-15,12.923076923076923,15,11,30,4,235.47595
주상절리대,5,382.0,2023-11-18,11.75,15,9,60,4,234.87758
카멜리아힐,3,407.0,2023-11-16,13.5,17,12,64,4,234.18576
천지연폭포,5,400.0,2023-11-21,14.5,19,10,0,1,233.79826
곽지해수욕장,7,27.0,2023-11-24,11.5,13,10,40,4,233.34048
쇠소깍,5,199.0,2023-11-15,15.307692307692308,18,13,30,4,229.41138
에코랜드테마파크,8,250.0,2023-11-19,14.5,18,11,10,1,228.56174
아쿠아플라넷제주,2,231.0,2023-11-16,13.083333333333334,17,10,60,4,227.79253
비자림,6,124.0,2023-11-17,9.708333333333334,12,7,60,4,227.57108
아쿠아플라넷제주,2,231.0,2023-11-18,11.416666666666666,14,9,60,4,227.09833
용두암,11,268.0,2023-11-20,14.5,17,12,0,1,223.4297
쇠소깍,5,199.0,2023-11-23,14.5,17,12,40,4,222.96075
주상절리대,5,382.0,2023-11-24,11.5,13,10,40,4,222.79738
스누피가든,6,212.0,2023-11-19,13.0,18,8,10,1,222.28795
주상절리대,5,382.0,2023-11-17,11.958333333333334,15,10,60,4,221.8491
주상절리대,5,382.0,2023-11-23,14.5,17,12,40,4,221.49156
주상절리대,5,382.0,2023-11-16,15.333333333333334,19,13,66,4,221.37523
아쿠아플라넷제주,2,231.0,2023-11-21,13.5,18,9,0,1,221.0622
용두암,11,268.0,2023-11-21,14.5,19,10,0,1,220.11198
에코랜드테마파크,8,250.0,2023-11-21,14.5,19,10,0,1,218.54811
에코랜드테마파크,8,250.0,2023-11-20,14.5,17,12,0,1,218.32906
월정리해변,6,283.0,2023-11-19,13.0,18,8,10,1,216.83229
천지연폭포,5,400.0,2023-11-20,14.5,17,12,0,1,216.1773
아쿠아플라넷제주,2,231.0,2023-11-20,13.5,17,10,0,1,215.1992
곽지해수욕장,7,27.0,2023-11-16,12.583333333333334,16,10,73,4,212.24017
곽지해수욕장,7,27.0,2023-11-18,10.916666666666666,13,8,60,4,212.04994
용두암,11,268.0,2023-11-24,11.5,13,10,40,4,211.69753
천지연폭포,5,400.0,2023-11-15,15.307692307692308,18,13,30,4,210.37965
천지연폭포,5,400.0,2023-11-18,11.75,15,9,60,4,210.30327
용두암,11,268.0,2023-11-23,14.5,17,12,40,4,208.8311
용두암,11,268.0,2023-11-15,13.307692307692308,16,11,30,4,208.55461
9.81파크,7,4.0,2023-11-19,14.5,18,11,10,1,208.17517
천지연폭포,5,400.0,2023-11-23,14.5,17,12,40,4,208.10838
금오름,10,45.0,2023-11-15,12.23076923076923,15,9,30,4,206.6596
신창풍차해안도로,9,217.0,2023-11-15,12.923076923076923,15,10,30,4,206.46011
쇠소깍,5,199.0,2023-11-16,15.333333333333334,19,13,66,4,206.39203
아쿠아플라넷제주,2,231.0,2023-11-19,13.0,18,8,10,1,206.3559
천지연폭포,5,400.0,2023-11-16,15.333333333333334,19,13,66,4,206.2713
신창풍차해안도로,9,217.0,2023-11-24,11.5,13,10,40,4,205.90398
스누피가든,6,212.0,2023-11-20,13.5,17,10,0,1,205.52536
신창풍차해안도로,9,217.0,2023-11-23,15.0,17,13,40,4,205.3225
금능해수욕장,10,42.0,2023-11-19,14.0,17,11,10,1,202.69121
용머리해안,3,270.0,2023-11-15,13.23076923076923,16,11,30,4,202.07372
용두암,11,268.0,2023-11-18,10.958333333333334,13,8,60,4,200.93123
곽지해수욕장,7,27.0,2023-11-17,10.083333333333334,12,8,60,4,200.22746
9.81파크,7,4.0,2023-11-20,14.5,17,12,0,1,199.97108
용두암,11,268.0,2023-11-17,10.833333333333334,13,8,60,4,198.14485
금능해수욕장,10,42.0,2023-11-20,14.0,16,12,0,1,198.13985
금능해수욕장,10,42.0,2023-11-21,14.5,17,12,0,1,197.52696
용머리해안,3,270.0,2023-11-23,14.5,17,12,40,4,196.64952
김녕해수욕장,6,50.0,2023-11-19,13.0,18,8,10,1,195.80319
김녕해수욕장,6,50.0,2023-11-21,13.5,18,9,0,1,195.3098
천지연폭포,5,400.0,2023-11-24,11.5,13,10,40,4,195.28346
하귀애월해안도로,7,434.0,2023-11-19,14.5,18,11,10,1,194.73007
천지연폭포,5,400.0,2023-11-17,11.958333333333334,15,10,60,4,194.33519
신창풍차해안도로,9,217.0,2023-11-18,11.333333333333334,13,9,60,4,193.63885
김녕해수욕장,6,50.0,2023-11-20,13.5,17,10,0,1,193.1459
스누피가든,6,212.0,2023-11-18,10.25,13,7,60,4,192.60794
정방폭포,5,305.0,2023-11-19,14.5,18,11,10,1,192.01112
스누피가든,6,212.0,2023-11-21,13.5,18,9,0,1,191.76726
9.81파크,7,4.0,2023-11-21,14.5,19,10,0,1,191.10684
스누피가든,6,212.0,2023-11-24,10.5,13,8,40,4,190.97513
금오름,10,45.0,2023-11-24,11.5,13,10,40,4,190.22285
성산포종합여객터미널,2,180.0,2023-11-23,14.0,17,11,40,4,184.30612
성산포종합여객터미널,2,180.0,2023-11-16,13.083333333333334,17,10,60,4,183.81326
스누피가든,6,212.0,2023-11-17,9.708333333333334,12,7,60,4,182.60272
하귀애월해안도로,7,434.0,2023-11-18,10.916666666666666,13,8,60,4,182.03458
광치기해변,2,30.0,2023-11-19,13.0,18,8,10,1,181.79185
쇠소깍,5,199.0,2023-11-17,11.958333333333334,15,10,60,4,181.61987
스누피가든,6,212.0,2023-11-15,12.0,15,9,30,4,181.61945
정방폭포,5,305.0,2023-11-21,14.5,19,10,0,1,180.93776
하귀애월해안도로,7,434.0,2023-11-21,14.5,19,10,0,1,180.27815
하귀애월해안도로,7,434.0,2023-11-20,14.5,17,12,0,1,180.0591
신창풍차해안도로,9,217.0,2023-11-17,11.458333333333334,13,9,60,4,179.19835
신창풍차해안도로,9,217.0,2023-11-16,13.0,16,10,62,4,178.61687
에코랜드테마파크,8,250.0,2023-11-23,14.5,17,12,40,4,177.56581
금오름,10,45.0,2023-11-23,15.0,17,13,40,4,177.35349
정방폭포,5,305.0,2023-11-15,15.307692307692308,18,13,30,4,175.81107
용머리해안,3,270.0,2023-11-24,11.5,13,10,40,4,175.75514
용머리해안,3,270.0,2023-11-18,10.791666666666666,13,8,60,4,174.33127
월정리해변,6,283.0,2023-11-21,13.5,18,9,0,1,173.83047
하귀애월해안도로,7,434.0,2023-11-15,12.461538461538462,15,10,30,4,173.4544
에코랜드테마파크,8,250.0,2023-11-15,12.384615384615383,14,10,30,4,173.31172
금오름,10,45.0,2023-11-18,10.708333333333334,12,8,60,4,172.95808
금오름,10,45.0,2023-11-17,10.916666666666666,12,9,60,4,172.76459
성산항,2,181.0,2023-11-20,13.5,17,10,0,1,172.56577
정방폭포,5,305.0,2023-11-18,11.75,15,9,60,4,172.01447
쇠소깍,5,199.0,2023-11-18,11.75,15,9,60,4,171.87146
에코랜드테마파크,8,250.0,2023-11-16,12.958333333333334,16,11,72,4,171.58626
스누피가든,6,212.0,2023-11-23,14.0,17,11,40,4,171.55681
월정리해변,6,283.0,2023-11-20,13.5,17,10,0,1,171.1766
용두암,11,268.0,2023-11-16,13.291666666666666,17,11,75,4,171.17628
쇠소깍,5,199.0,2023-11-24,11.5,13,10,40,4,170.92354
성산항,2,181.0,2023-11-19,13.0,18,8,10,1,170.39444
9.81파크,7,4.0,2023-11-24,11.5,13,10,40,4,169.67982
하귀애월해안도로,7,434.0,2023-11-24,11.5,13,10,40,4,169.03043
성산항,2,181.0,2023-11-21,13.5,18,9,0,1,168.94786
정방폭포,5,305.0,2023-11-20,14.5,17,12,0,1,167.29312
9.81파크,7,4.0,2023-11-23,14.5,17,12,40,4,167.20358
정방폭포,5,305.0,2023-11-24,11.5,13,10,40,4,166.69492
도두동무지개해안도로,11,73.0,2023-11-19,14.5,18,11,10,1,166.4816
정방폭포,5,305.0,2023-11-17,11.958333333333334,15,10,60,4,165.74664
9.81파크,7,4.0,2023-11-15,12.461538461538462,15,10,30,4,164.59032
정방폭포,5,305.0,2023-11-16,15.333333333333334,19,13,66,4,162.40738
스누피가든,6,212.0,2023-11-16,11.958333333333334,17,8,62,4,162.22043
용머리해안,3,270.0,2023-11-16,13.5,17,12,64,4,162.0998
9.81파크,7,4.0,2023-11-18,10.916666666666666,13,8,60,4,161.73625
하귀애월해안도로,7,434.0,2023-11-23,14.5,17,12,40,4,159.05469
제주신화월드,3,335.0,2023-11-19,14.5,18,11,10,1,158.96324
용머리해안,3,270.0,2023-11-17,10.75,13,9,60,4,158.20969
9.81파크,7,4.0,2023-11-17,10.083333333333334,12,8,60,4,157.86171
광치기해변,2,30.0,2023-11-20,13.5,17,10,0,1,157.17947
하귀애월해안도로,7,434.0,2023-11-17,10.083333333333334,12,8,60,4,157.09888
김녕해수욕장,6,50.0,2023-11-23,14.0,17,11,40,4,156.063
광치기해변,2,30.0,2023-11-21,13.5,18,9,0,1,155.20645
도두동무지개해안도로,11,73.0,2023-11-20,14.5,17,12,0,1,154.72742
성산포종합여객터미널,2,180.0,2023-11-15,12.923076923076923,15,11,30,4,152.67357
도두동무지개해안도로,11,73.0,2023-11-21,14.5,19,10,0,1,152.46146
월정리해변,6,283.0,2023-11-23,14.0,17,11,40,4,151.34729
월정리해변,6,283.0,2023-11-18,10.25,13,7,60,4,150.92847
9.81파크,7,4.0,2023-11-16,12.583333333333334,16,10,73,4,150.46991
빛의벙커,2,126.0,2023-11-18,11.416666666666666,14,9,60,4,150.01833
중문색달해변,5,384.0,2023-11-19,14.5,18,11,10,1,149.88028
에코랜드테마파크,8,250.0,2023-11-18,10.958333333333334,12,8,60,4,149.2267
김녕해수욕장,6,50.0,2023-11-16,11.958333333333334,17,8,62,4,149.18735
제주신화월드,3,335.0,2023-11-24,11.5,13,10,40,4,147.7022
제주신화월드,3,335.0,2023-11-20,14.5,17,12,0,1,147.5865
도두동무지개해안도로,11,73.0,2023-11-18,10.958333333333334,13,8,60,4,147.04765
정방폭포,5,305.0,2023-11-23,14.5,17,12,40,4,146.81442
도두동무지개해안도로,11,73.0,2023-11-15,13.307692307692308,16,11,30,4,145.95396
금오름,10,45.0,2023-11-16,12.458333333333334,16,9,68,4,145.6857
에코랜드테마파크,8,250.0,2023-11-17,10.666666666666666,13,8,60,4,145.35217
도두동무지개해안도로,11,73.0,2023-11-23,14.5,17,12,40,4,144.81635
표선해수욕장,4,430.0,2023-11-19,13.0,18,8,10,1,144.61688
중문색달해변,5,384.0,2023-11-21,14.5,19,10,0,1,144.45757
김녕해수욕장,6,50.0,2023-11-15,12.0,15,9,30,4,144.25009
제주신화월드,3,335.0,2023-11-23,14.5,17,12,40,4,143.52347
하귀애월해안도로,7,434.0,2023-11-16,12.583333333333334,16,10,73,4,142.6037
제주신화월드,3,335.0,2023-11-21,14.5,19,10,0,1,141.35304
제주신화월드,3,335.0,2023-11-15,13.23076923076923,16,11,30,4,141.09106
제주신화월드,3,335.0,2023-11-18,10.791666666666666,13,8,60,4,140.93161
월정리해변,6,283.0,2023-11-15,12.0,15,9,30,4,140.56471
성산포종합여객터미널,2,180.0,2023-11-24,10.5,13,8,40,4,139.98886
성산포종합여객터미널,2,180.0,2023-11-17,10.583333333333334,13,8,60,4,139.496
김녕해수욕장,6,50.0,2023-11-18,10.25,13,7,60,4,139.4097
제주신화월드,3,335.0,2023-11-16,13.5,17,12,64,4,138.54332
도두동무지개해안도로,11,73.0,2023-11-24,11.5,13,10,40,4,137.8656
빛의벙커,2,126.0,2023-11-15,12.923076923076923,15,11,30,4,137.48486
금능해수욕장,10,42.0,2023-11-23,15.0,17,13,40,4,136.21162
도두동무지개해안도로,11,73.0,2023-11-17,10.833333333333334,13,8,60,4,136.20155
월정리해변,6,283.0,2023-11-24,10.5,13,8,40,4,136.11871
광치기해변,2,30.0,2023-11-18,11.416666666666666,14,9,60,4,135.8001
성산포종합여객터미널,2,180.0,2023-11-18,11.416666666666666,14,9,60,4,135.49374
비밀의숲,6,121.0,2023-11-19,13.0,18,8,10,1,134.93834
빛의벙커,2,126.0,2023-11-24,10.5,13,8,40,4,134.64854
사계해수욕장,3,129.0,2023-11-19,14.5,18,11,10,1,134.55879
광치기해변,2,30.0,2023-11-24,10.5,13,8,40,4,134.46371
빛의벙커,2,126.0,2023-11-17,10.583333333333334,13,8,60,4,133.70027
중문색달해변,5,384.0,2023-11-20,14.5,17,12,0,1,133.58275
제주신화월드,3,335.0,2023-11-17,10.75,13,9,60,4,133.3097
뽀로로&타요테마파크제주,3,127.0,2023-11-24,11.5,13,10,40,4,132.30043
광치기해변,2,30.0,2023-11-17,10.583333333333334,13,8,60,4,132.2975
에코랜드테마파크,8,250.0,2023-11-24,11.5,13,10,40,4,131.98506
광치기해변,2,30.0,2023-11-15,12.923076923076923,15,11,30,4,131.92358
한담해안산책로,7,441.0,2023-11-19,14.5,18,11,10,1,131.4893
중문색달해변,5,384.0,2023-11-15,15.307692307692308,18,13,30,4,131.04099
월정리해변,6,283.0,2023-11-16,11.958333333333334,17,8,62,4,130.96278
빛의벙커,2,126.0,2023-11-23,14.0,17,11,40,4,130.91006
광치기해변,2,30.0,2023-11-23,14.0,17,11,40,4,130.78596
중문색달해변,5,384.0,2023-11-16,15.333333333333334,19,13,66,4,130.1649
빛의벙커,2,126.0,2023-11-16,13.083333333333334,17,10,60,4,129.96179
도두동무지개해안도로,11,73.0,2023-11-16,13.291666666666666,17,11,75,4,129.7991
표선해수욕장,4,430.0,2023-11-20,13.5,17,10,0,1,129.57141
금능해수욕장,10,42.0,2023-11-15,12.23076923076923,15,9,30,4,129.0391
표선해수욕장,4,430.0,2023-11-21,13.5,18,9,0,1,128.93039
뽀로로&타요테마파크제주,3,127.0,2023-11-20,14.5,17,12,0,1,128.84717
광치기해변,2,30.0,2023-11-16,13.083333333333334,17,10,60,4,128.61975
뽀로로&타요테마파크제주,3,127.0,2023-11-17,10.75,13,9,60,4,128.49872
제주절물자연휴양림,11,359.0,2023-11-19,14.5,18,11,10,1,128.00406
사계해수욕장,3,129.0,2023-11-21,14.5,19,10,0,1,127.7389
표선해수욕장,4,430.0,2023-11-15,12.76923076923077,16,10,30,4,127.641304
모슬포항,1,101.0,2023-11-18,11.083333333333334,13,8,60,4,127.20979
뽀로로&타요테마파크제주,3,127.0,2023-11-15,13.23076923076923,16,11,30,4,127.000565
표선해수욕장,4,430.0,2023-11-23,14.0,17,11,40,4,125.032745
빛의벙커,2,126.0,2023-11-19,13.0,18,8,10,1,124.97335
뽀로로&타요테마파크제주,3,127.0,2023-11-21,14.5,19,10,0,1,124.96551
사계해수욕장,3,129.0,2023-11-20,14.5,17,12,0,1,124.045616
노형수퍼마켙,11,58.0,2023-11-18,10.958333333333334,13,8,60,4,123.95182
뽀로로&타요테마파크제주,3,127.0,2023-11-19,14.5,18,11,10,1,123.84721
뽀로로&타요테마파크제주,3,127.0,2023-11-18,10.791666666666666,13,8,60,4,123.82591
한담해안산책로,7,441.0,2023-11-20,14.5,17,12,0,1,123.46935
금능해수욕장,10,42.0,2023-11-16,12.458333333333334,16,9,68,4,123.29173
월정리해변,6,283.0,2023-11-17,9.708333333333334,12,7,60,4,122.56487
김녕해수욕장,6,50.0,2023-11-24,10.5,13,8,40,4,122.53363
비밀의숲,6,121.0,2023-11-20,13.5,17,10,0,1,122.04022
비밀의숲,6,121.0,2023-11-21,13.5,18,9,0,1,121.89789
김녕해수욕장,6,50.0,2023-11-17,9.708333333333334,12,7,60,4,121.58536
천제연폭포,5,399.0,2023-11-19,14.5,18,11,10,1,119.36522
산방산,3,135.0,2023-11-18,10.791666666666666,13,8,60,4,118.89374
표선해수욕장,4,430.0,2023-11-24,10.5,13,8,40,4,116.604576
빛의벙커,2,126.0,2023-11-20,13.5,17,10,0,1,116.55074
